"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.480400761142548,-0.220856067574803,0.957,1,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CHP1"
0.480415696426229,-0.300518399554925,0.174,0.316,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP13-890H12.2"
0.4804504159216,-0.377614765583383,0.478,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CTC-559E9.1"
0.480502021817357,-0.304742461630013,0.261,0.368,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RAB38"
0.48054646050875,-0.0475145397650203,0.957,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RHOB"
0.480580637236495,0.404025296744689,0.957,1,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RAB22A"
0.48064042405947,-0.256936737093015,0.87,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","SOS1"
0.480644251030883,-0.277664861816106,0.174,0.105,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC145110.1"
0.48066808351516,-0.271138974837909,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","LINC00494"
0.480737330207107,-0.272297448522267,0.13,0.053,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","LDLRAD2"
0.480834086120995,-0.262292322121529,0.13,0.105,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-1149M10.2"
0.480917604211819,-0.106214392245026,0.783,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","ZSCAN26"
0.480933057854705,-0.266091694712181,0.13,0.105,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP4-568C11.4"
0.48093578243904,-0.270515373198172,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","PCDHGA4"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC104170.1"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC099063.1"
