"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.237907179854535,-0.309266591470501,0.227,0.444,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP13-1032I1.11"
0.238053122784868,-0.0903548531647538,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","MIR4435-2HG"
0.23814344909312,-0.30306671451584,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","UNC119"
0.238233487868081,-0.291059993402318,0.182,0.333,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","AC068580.6"
0.238263568762879,-0.259914966615357,0.182,0.222,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","VAV3-AS1"
0.238315525974775,-0.25205370477144,0.136,0.111,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CRLF2"
0.238357804879073,-0.146322328624873,0.545,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","FANCG"
0.238444282291568,-0.431489731604579,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PIK3CG"
0.238480372036598,-0.321453405577258,0.591,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","C17orf58"
0.238521396548038,-0.262160862746676,0.591,0.944,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP1-30M3.5"
0.238615053217626,-0.0163814908415589,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","KIF2A"
0.23863008027322,-0.103178935145751,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TPT1"
0.23863842525262,-0.301110965569467,0.182,0.444,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TNS2"
0.238707553672347,-0.245666391590407,0.409,0.722,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","LMOD3"
0.238778475363451,-0.165061765712989,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SLC39A11"
0.23890667693768,-0.0101923348674968,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","FOXO3"
0.238962627788251,-0.283675318138259,0.227,0.278,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-144G7.2"
0.239088021658336,-0.24229627799434,0.455,0.944,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","EPHB3"
0.239102452317923,-0.234503337704616,0.318,0.611,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SEZ6"
0.239129470630656,-0.0613954034602169,0.727,0.944,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ZNF566"
0.239187592978953,-0.279355392316602,0.5,0.889,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PITPNM2"
0.239200805676006,-0.0730258632397743,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","MGAT1"
0.239209190794568,-0.196352266825537,0.818,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SVIP"
0.239328243313161,-0.302270907899402,0.182,0.389,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-131L12.4"
0.239384455851886,-0.0830332874346462,0.5,0.778,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-277P12.20"
0.239399511133929,-0.205513861414193,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CYB561A3"
0.239426112263947,-0.210790819041788,0.773,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","DPH6"
0.239514460256228,-0.108035280267821,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CDC42SE2"
0.239552126170629,-0.397429858231201,0.727,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","C15orf57"
0.23966561082191,-0.262718657685296,0.818,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PIP5K1A"
0.239706117976683,-0.291691038761003,0.182,0.333,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","GP6"
0.239744278049583,-0.175189100388063,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","FIZ1"
0.23985270484841,-0.316267972559821,0.227,0.556,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-573D15.2"
0.23988275740809,-0.302266923592721,0.5,0.778,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-102M11.2"
0.239909230406476,-0.108664957693882,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","OSGEP"
0.239951493349562,-0.00525703473781558,0.636,0.889,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","LINC00243"
0.239970474082955,0.279806228527654,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SCAMP1-AS1"
0.240022588390111,-0.29631922564314,0.227,0.389,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","C7orf25"
0.240052230509228,-0.316370909092326,0.273,0.611,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PCSK4"
0.240069985787704,-0.29790837848493,0.318,0.611,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CTD-2203K17.1"
0.240115115912386,-0.296261183957938,0.318,0.722,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","FCRLB"
0.240180671090311,-0.310736060265151,0.182,0.5,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP1-124C6.1"
0.24020689439813,-0.297316612465194,0.182,0.444,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","GOLGA6L9"
0.240241199355398,0.0318976936284123,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TNFSF14"
0.240257030140333,-0.238009210980836,0.545,0.833,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","COLQ"
0.24035865934757,-0.221735665347958,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SCP2"
0.240387876710317,-0.084906560154633,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","FADS1"
0.240431951095768,-0.259477434942128,0.182,0.111,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SEMA3G"
0.24056654468012,-0.138143962911566,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RPS16"
0.240611094860132,-0.306093931229612,0.182,0.333,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SAXO1"
0.240635551567756,-0.29612072103664,0.227,0.333,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-333I13.1"
0.240645504430655,-0.24272110785772,0.091,0.278,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CTB-138E5.1"
0.240655276936951,-0.297076966368945,0.227,0.278,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CTC-232P5.1"
0.240756686052108,0.0875967308960949,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SEPT9"
0.240767516141797,-0.124350715053418,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","DDX59"
0.240788553058851,-0.406387862500973,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ING1"
0.240898021854942,0.0569156913995796,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","DOCK8"
0.240898773596339,-0.283930588119966,0.182,0.444,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PKIB"
0.240907546905533,0.0930645260918304,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","GALNT2"
0.240946656171986,0.0137299924200488,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","C19orf24"
0.240990978139058,0.0460923902935455,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ITFG1"
0.241008044088914,-0.37393780843828,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TYW3"
0.241060719735134,-0.0396374567973576,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","JAK1"
0.241220501870392,0.0731938320022424,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RWDD1"
0.241458580839039,-0.0469884747636766,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","MRI1"
0.241481822213479,0.0144173619509376,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SIRT5"
0.241507801312713,-0.391382183117112,0.773,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SRC"
0.241534560341321,-0.273833980414115,0.5,0.722,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TREML2"
0.241563628814583,-0.216588893894125,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PLIN2"
0.241636454756827,-0.308542542843243,0.182,0.5,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-344P13.6"
0.241675511269665,-0.294890956590259,0.182,0.333,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","AMZ1"
0.241772921971339,-0.0993567879474218,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TXLNG"
0.241862197977519,-0.486540911426543,0.636,0.889,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","BCKDHA"
0.241973552975614,-0.307586448674749,0.182,0.556,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CTD-2589M5.5"
0.242030594576252,-0.463335455698806,0.409,0.778,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","IGHG1"
0.242032930629261,-0.0418486514286648,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","NFE2L2"
0.242035832713446,-0.0735335513547763,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","FABP5"
0.242038579342788,0.0744212646556073,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","VKORC1L1"
0.242124603373105,0.175753483707137,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PAF1"
0.242129714673836,0.0710671568745143,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ZNF787"
0.242148237870047,0.219546348424074,0.773,0.944,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ARF4-AS1"
0.2421586194569,-0.0509404253464126,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","GTF2A2"
0.242254662509189,-0.113409545553316,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ELP5"
0.242266817116178,0.247305832499437,0.682,0.944,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CTD-3131K8.2"
0.242280302381247,-0.209036967546939,0.773,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CLEC16A"
0.242293064567048,-0.0217256360417935,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RARRES3"
0.242323155276306,0.217261121393772,0.136,0.222,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","NIPAL1"
0.242376810112314,-0.274590275024574,0.545,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SEMA4C"
0.24239582918577,-0.306592711392449,0.227,0.556,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SYN2"
0.24246586086018,-0.295079178979524,0.318,0.5,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CCNA2"
0.242487807073447,0.163735272838519,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","C12orf57"
0.242712099644947,-0.263933718500208,0.136,0.278,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ZNF521"
